userName,score,at,content
Pengguna Google,1,2022-07-18 15:08:09,Aplikasi sialan !!!!!! Gak bisa di buka Yang mau instal jangan deh buang buang data aja
Pengguna Google,2,2022-07-18 08:47:56,"Akhir akhir ini gabisa ngeupload foto kesel gw+jenis"" Makanan nya juga ga lengkap"
Pengguna Google,2,2022-07-17 17:01:03,"Suka eror gabisa upload foto. Mohon diperbaiki! Oiya buat yg bilang makanannya gak lengkap, ribet, justru lebih akurat klo kita ukur takarannya satu2 pake timbangan (gram).."
Pengguna Google,4,2022-07-17 14:11:30,Sulit untuk upload foto makan dan selalu kembali tanpa terupload. Tolong segera diperbaiki
Pengguna Google,2,2022-07-17 13:41:00,kenapa gak bisa upoad foto ya aplikasi ini
Pengguna Google,5,2022-07-16 21:09:49,Sangat membantu 😚😚😚😚😚
Pengguna Google,5,2022-07-16 19:35:31,Turun 7 kg dalam 3 bulan krna apk ini
Pengguna Google,5,2022-07-16 09:51:43,"applikasi yang membantu bgt untuk diet, seperti menghitung kalori makanan yg di makan dan catatan Berat Badan gitu deh"
Pengguna Google,2,2022-07-15 20:12:06,Masa gabisa masukkkk huhu padahal dri kmrn² bisa skrg keluar mlu sekalinya bisa menunya pas di search gada yg muncul halaman habis itu keluar sendiri terusss
Pengguna Google,5,2022-07-15 08:13:50,Baguss
Pengguna Google,5,2022-07-15 08:08:21,siiiip
Pengguna Google,1,2022-07-15 08:07:39,gabisa dipake
Pengguna Google,2,2022-07-15 07:28:30,"Kenapa sekarang jadi error mulu sih, turunin lagi lah dulu bintangnya, kalo dah ga error naekin lagi"
Pengguna Google,5,2022-07-14 19:08:30,Baguuusss bgd
Pengguna Google,4,2022-07-13 11:33:27,"Aplikasinya bagus, dn tolong diupgreat agar dftar mknan lbih lngkap. Dn lbih bgus dsertai gmbar mkanan sprty google saat pencarian mknan. Untuk tkaran jgn hnya mnggunakan gram. Krna tdk smw org pnya timbangan. Lbih baik tmbh dgn takaran sendok"
Pengguna Google,5,2022-07-12 20:09:48,Sangat membantu
Pengguna Google,1,2022-07-12 15:29:17,Sangat penting
Pengguna Google,5,2022-07-12 09:15:44,apk nya sangat mudah di pahami
Pengguna Google,5,2022-07-12 07:20:11,Gila ngebantu bnget sih
Pengguna Google,5,2022-07-11 05:22:12,"Aplikasinya bagus, sngat membantu sekali"
Pengguna Google,5,2022-07-10 12:23:07,"Aplikasi anjime🥶😁🥶☝️😐😔😐😣🥶🤨🥶🙏🙂,mantep slurdddd, auto Bisha ngukhur kalori harian, makthebb aselisjwjwjwjsjshsjs"
Pengguna Google,5,2022-07-09 12:42:09,Sangat membantu saat kita diet...🤭🤭
Pengguna Google,5,2022-07-08 11:00:44,Ok bgt lah .. no loading lama
Pengguna Google,5,2022-07-08 08:18:58,Aplikasi yang banyak membantu untuk hidup lebih sehat
Pengguna Google,5,2022-07-07 18:09:42,sangat membantu untuk defisit kalori
Pengguna Google,3,2022-07-06 19:52:54,Membantu menghitung kalori tetapi daftar makanan kurang lengkap
Pengguna Google,4,2022-07-06 16:43:26,Ribet ada premium segala
Pengguna Google,5,2022-07-06 08:10:05,Sangat membantu diet saya
Pengguna Google,5,2022-07-06 06:44:00,Oke banget
Pengguna Google,5,2022-07-05 18:26:35,Sangat membantu untuk yg sedang menjalani diet defisit kalori
Pengguna Google,5,2022-07-05 07:53:10,sangat membantu diet ku💗
Pengguna Google,5,2022-07-04 15:31:13,cukup membantu menghitung kalori
Pengguna Google,5,2022-07-04 05:40:34,Sangat membantu dalam proses PMB dan IF yang sedang kami jalankan
Pengguna Google,5,2022-07-03 22:43:30,Good
Pengguna Google,5,2022-07-03 08:10:34,Ter the best poko nya
Pengguna Google,5,2022-07-02 18:34:33,Sangat membantu dalam pola diet sy
Pengguna Google,4,2022-07-02 10:17:17,Bagus tinggal di lengkapin makanannya aja
Pengguna Google,5,2022-07-01 23:47:35,"daftar menu makanan, tolong dilengkapi"
Pengguna Google,3,2022-07-01 17:47:10,👍
Pengguna Google,5,2022-07-01 07:08:51,Pola makan dan hidup lebih terjaga. Thanks a lot FatSecret
Pengguna Google,5,2022-06-30 15:56:50,Thankyou fat secret
Pengguna Google,5,2022-06-29 08:49:22,"Bener"" berguna banget"
Pengguna Google,5,2022-06-28 07:36:24,Nice aplikasi
Pengguna Google,5,2022-06-28 05:59:21,Aplikasi yg membantu banget buat ngitung kalori makanan harian..juga bisa banyak motivasi diet dari temen2 yg seperjuangan..makasih ya..
Pengguna Google,5,2022-06-27 19:09:29,Sangat membantu untuk menghitung kalori
Pengguna Google,5,2022-06-27 16:12:53,Bagus...sangat membantu buat menghigung kalori makanan harian...
Pengguna Google,5,2022-06-27 08:22:26,Mantapppp
Pengguna Google,5,2022-06-27 06:14:38,Aplikasi ini sangat membantu sekali
Pengguna Google,1,2022-06-26 09:46:35,Loadingnya lama bangeet
Pengguna Google,5,2022-06-24 13:03:05,Bagus banget aplikasi ini
Pengguna Google,5,2022-06-24 07:10:19,Sangat membantu dalam mengontrol asupan kalori setiap hari
Pengguna Google,1,2022-06-22 20:22:05,"Daftar makann ga lengkap,, dan seharusnya aplikasi menyesuikan hasilnya apa yg kita cari,, ini mah kita yg harus menyesuikan dan nerima seadnya yg ada di dalam daftar makanannya, contoh sya mkan nasi 4 sendok makan,, di daftar ga ada ya kali di bikin 100 gram,, kan dlam 4 sendok nasi ga ada 100 gramm haduhhh,,, kayaknya mending searching di google aja hasilnya lebih akurat👎"
Pengguna Google,5,2022-06-22 19:46:15,Love banget
Pengguna Google,5,2022-06-21 11:39:18,Bagus dan ngebanti banget
Pengguna Google,5,2022-06-21 08:46:17,Oke bngt
Pengguna Google,4,2022-06-21 05:09:50,perlu lebih detil lagi soal dftr makanan dan minumannya
Pengguna Google,5,2022-06-19 11:02:16,Top
Pengguna Google,5,2022-06-19 08:56:02,Sangat membantu
Pengguna Google,4,2022-06-18 18:50:17,Keren
Pengguna Google,5,2022-06-16 16:58:11,"Bagus bangeett buatku yang defisit kalori, membantu hitung kalori harian.. sukaaaa 🥰🥰"
Pengguna Google,5,2022-06-16 12:02:01,Enak banget pake apk ini jadi bisa ngatur porsi makan deh makasihhh... 😊
Pengguna Google,4,2022-06-16 11:10:11,Nice apk. Saran tambah daftar makanan lg dev
Pengguna Google,5,2022-06-15 17:26:15,"Kadang males buat update, tapi sejauh ini membantu buat program diet ku"
Pengguna Google,5,2022-06-15 09:30:04,Membantu
Pengguna Google,5,2022-06-15 05:18:46,Good aplikasi
Pengguna Google,4,2022-06-14 21:04:49,Bagus untuk atur pola makan
Pengguna Google,5,2022-06-14 10:17:59,Sekarang fatsecret lebih mudah di gunakan...semakin berwarna dan bagus...
Pengguna Google,5,2022-06-12 15:30:40,Tooooop bangeet
Pengguna Google,3,2022-06-12 14:04:14,"ada kekurangan apk ini menurut aku daftar makanan nya krg lengkap, bahkan makanan sehari"" atau makanan yg sering kita makan aja ga ada. tapi, terkadang makanan yg ga terlalu sering di temui bahkan ada kadang apa yg aku makan, ga sesuai sm daftar yg aku buat karna ketidaklengkapan daftarnya"
Pengguna Google,5,2022-06-12 10:28:16,Mantap....
Pengguna Google,5,2022-06-11 20:29:32,Sangat membantu
Pengguna Google,5,2022-06-11 17:57:45,Bagus
Pengguna Google,1,2022-06-10 15:21:45,Lemot
Pengguna Google,5,2022-06-09 10:05:23,Oke banget
Pengguna Google,5,2022-06-09 09:17:35,Tolong kkalo bisa ditambahkan gambar pada setiap nama makanan/minuman
Pengguna Google,5,2022-06-08 18:07:18,"Kenapa sekarang jadi gini ya, nge bug"
Pengguna Google,5,2022-06-07 23:02:40,Bagus... Tp perlu dbanyakin lg jenis kalori pd makanannya... Sprti es krim jg msh krg...
Pengguna Google,3,2022-06-07 13:09:12,Ko ngga bisa diinstal ya min?
Pengguna Google,5,2022-06-07 06:03:40,Sangat membatu saya dalam menjalankan program saya
Pengguna Google,5,2022-06-07 05:24:34,Sangat membantu dalam program diet sehat
Pengguna Google,5,2022-06-06 23:58:54,Nice
Pengguna Google,5,2022-06-05 12:32:31,Mantappp
Pengguna Google,4,2022-06-04 21:13:37,"Coba dulu, rekomendasi dari teman"
Pengguna Google,5,2022-06-04 09:06:09,Aplikasi ini bagus bgt....bisa membantu proses diet dgn baik.....ada resep masakannya jg kl kita bingung mau makan apa...menu pilihannya jg banyak yg sehat...
Pengguna Google,5,2022-06-03 21:56:16,Sangat membantu
Pengguna Google,4,2022-06-03 17:51:16,Baru mau mulai lagi. App yang sangat cocok untuk orang-orang yang sedang diet menurunkan dan menambah berat badan. Karena ada sistem penghitungan kalorinya juga.
Pengguna Google,5,2022-06-03 12:35:57,"Suka aplikasinya, cuma makanan yg ada susah2 gampang utk menyesuaikan kalorinya.. jenis makanan msh banyak yang kurang .. tp ok lah"
Pengguna Google,5,2022-06-03 10:27:27,Sangat memudahkan untuk yg mau hidup lebih sehat dengan kontrol kalori
Pengguna Google,5,2022-06-03 08:19:39,Goood
Pengguna Google,5,2022-06-03 04:13:31,Apl ini membantu saya dlm menjalankn program defisit kalori yg sedang saya jalankan. Tingkatkan terus fasilitas yang mendukung dalam apl ini.
Pengguna Google,5,2022-06-03 02:55:09,Aplikasinya Sangat membantu aku yg sedang program diet
Pengguna Google,5,2022-06-02 16:51:35,"Aplikasi ini sangat membantu sekali untuk mengetahui kandungan gizi, kalori, & membantu membatasi kalori harian.."
Pengguna Google,5,2022-06-01 21:26:33,Good
Pengguna Google,1,2022-06-01 12:45:05,Apk ga guna...ga bisa di buka
Pengguna Google,5,2022-06-01 11:26:45,"The best banget nih apps, lengkap banget informasi gizi nya, cocok banget buat yg lagi defisit kalori, thanks banget karena udah buat apps yg sangat useful ini 😃"
Pengguna Google,5,2022-06-01 08:54:10,Sangat membantu dan mudah digunakan
Pengguna Google,1,2022-05-31 09:13:54,Haarus bayar
Pengguna Google,5,2022-05-31 06:15:25,goooodddd
Pengguna Google,5,2022-05-31 06:11:48,Sgt mendukung bgt untuk membantu diet
Pengguna Google,5,2022-05-30 18:33:07,Sangat membatu defcal saya
Pengguna Google,5,2022-05-30 09:36:49,👍
Pengguna Google,5,2022-05-28 14:02:54,Sangat membantu proses diet defkalku. Kereenn
Pengguna Google,5,2022-05-28 09:35:40,Membantu
Pengguna Google,5,2022-05-28 08:33:07,Membantu bgt hitung kalori harian buat defisit kalori. Mantappp👍
Pengguna Google,5,2022-05-27 12:01:05,Bagus banget aplikasinya udah 2 thn pakai ini🥰🥰🥰
Pengguna Google,5,2022-05-26 19:03:33,Sangat membantu - terima masih FatSecret
Pengguna Google,5,2022-05-25 15:59:14,APK ini cocok untuk diet dan hidup sehat
Pengguna Google,5,2022-05-24 18:01:12,sudah pakai sejak 2014 bagus
Pengguna Google,5,2022-05-24 17:10:16,"Mantap aplikasinya, gak neko2 tepat guna buat dampingi orogram dietku"
Pengguna Google,5,2022-05-24 16:42:11,Terimakasih membantu banget untuk ngitung kalori
Pengguna Google,5,2022-05-24 10:03:08,Sangat membantu dalam diet.. tapi yg penting adalah niat dan kemauan
Pengguna Google,4,2022-05-24 08:52:29,"Segini dlu, beberapa makanan belum ada di app"
Pengguna Google,5,2022-05-24 08:22:22,Aplikasi yang membantu proses defisit kalori. Semoga aplikasi ini dapat membantu mencapai body goals saya
Pengguna Google,5,2022-05-24 08:01:56,Sangat membantu saya untuk hidup sehat
Pengguna Google,5,2022-05-23 08:57:35,Bagus utk mengontrol makanan. Intinya dibawa enjoy aja
Pengguna Google,5,2022-05-22 19:28:48,Sangat sangat sangat berguna
Pengguna Google,5,2022-05-22 06:16:38,Sangat membantu utk mulai hidup lbh sehat dg pola makan yg benar
Pengguna Google,5,2022-05-22 03:32:28,Aplikasinya sangat membantu
Pengguna Google,3,2022-05-21 16:53:23,Habis diperbarui malah tidak bisa dibuka
Pengguna Google,5,2022-05-21 12:45:57,Sangat bagus untuk diet.jadi tau berapa calori yg harus d butuhkan untuk menurunkan berat badan.
Pengguna Google,5,2022-05-21 09:17:56,Bisa memudahkan saya untuk mengontrol makanan apa saja yang masuk smga bisa mengurangi berat badan dengan penuh semngatt hehe terimakasih fatsecret
Pengguna Google,5,2022-05-20 10:58:46,usefull bgttt thank u
Pengguna Google,5,2022-05-19 17:12:59,Diet jadi terkontrol 🤟
Pengguna Google,5,2022-05-19 09:05:42,Aplikasi yg sangat membantu untuk menjaga pola makan aku
Pengguna Google,5,2022-05-18 18:21:24,"Luar binasa ya minggu ptama turun 1,7 kg .."
Pengguna Google,5,2022-05-17 07:33:37,Keren
Pengguna Google,5,2022-05-16 19:27:47,Bagus
Pengguna Google,5,2022-05-16 14:43:48,"Bagus sekali... Membantu pejuang diet untuk menghitung kalori makanan tiap hari, banyak juga contoh2 menu yg bisa kita masak sesuai kalori harian"
Pengguna Google,5,2022-05-16 08:31:00,Good sih dari 65 turun sampai 58
Pengguna Google,5,2022-05-16 03:54:03,Penting untuk asupan gizi
Pengguna Google,5,2022-05-15 07:20:20,"Aplikasi yg sangat super bagus, saya sudah mulai turun berat badan saya. Mantap kasih bintang 5. Klo ada bintang 10 pun saya kasih. Betul aplikasi yg super bagus. Sangat rekomen bagi org yg pingin turun berat badan."
Pengguna Google,5,2022-05-13 07:29:25,Sangat membantu
Pengguna Google,5,2022-05-12 11:35:16,sangat berguna
Pengguna Google,5,2022-05-11 18:41:23,sangat membantu untuk menghitung nutrisi harian thx
Pengguna Google,5,2022-05-10 06:34:23,Sangat membantu program dietku
Pengguna Google,5,2022-05-09 20:52:44,Sangat membantu karena dilengkapi dengan fitur-fitur yang mudah untuk di gunakan
Pengguna Google,1,2022-05-09 20:48:29,Aku tidak tahu caranya ..
Pengguna Google,5,2022-05-08 17:20:39,"Sumpah aq baru download bulan maret, skrg bln mei bb aq turun 4 kg,"
Pengguna Google,5,2022-05-06 22:13:18,the best aplikasi sih ini
Pengguna Google,5,2022-05-06 18:54:38,"Bener2 Bantu stabilin bb, good luck"
Pengguna Google,5,2022-05-02 05:20:29,"Smnjak ada apl ini dietku jadi lancaf,,,sangat mmbantu"
Pengguna Google,5,2022-04-27 20:09:23,"Membantu untuk mengetahui kebutuhan kalori tiap orang dengan mengukur tinggi dan berat badan,"
Pengguna Google,5,2022-04-27 19:26:52,Haduh kira2 bisa gak ya buat busui soalnya dulu saat saya belum nikah diet apk ini dan hasilnya ok banget Semoga bisa ya
Pengguna Google,5,2022-04-27 04:30:01,Sangat membantu
Pengguna Google,5,2022-04-25 10:27:36,Sangat membantu
Pengguna Google,5,2022-04-25 07:37:01,"Sangat bagus,membantu saya mengetahui kebutuhan kalori sehari-hari Aplikasi yang sangat bagus untuk diet"
Pengguna Google,5,2022-04-24 22:27:15,Good
Pengguna Google,5,2022-04-23 07:28:57,Bagus bisa ngontrol kalori kita
Pengguna Google,5,2022-04-21 22:18:24,"Aplikasi yang sangat bermanfaat😍 Klo boleh saran, tambah lagi daftar mknan yang belum tersedia di aplikasi🙏"
Pengguna Google,5,2022-04-19 08:56:52,Sangat sangat membantu
Pengguna Google,5,2022-04-17 19:29:08,Kerenlah
Pengguna Google,5,2022-04-16 21:44:14,Bagus
Pengguna Google,5,2022-04-14 21:52:59,Aplikasi nya sangat membantu proses diet!!!!👍🏻
Pengguna Google,5,2022-04-12 15:55:59,buat Tampilan nya lebh ramah di mata.. jangna buat pusing
Pengguna Google,5,2022-04-12 11:27:32,Ga cuma buat jurnal diet bisa buat motivasi jg dr komunitas yg share tips kesehatan dan resep diet
Pengguna Google,5,2022-04-11 22:31:14,"Aplikasi bagus,memudahkan kita mengontrol BB .....lom berhasil sprti keinginan sich tpi alkhamdulillah udah berkurang"
Pengguna Google,5,2022-04-10 19:40:08,Sangat membantu kontrol kalori
Pengguna Google,5,2022-04-10 19:01:37,Sangat amat membantu
Pengguna Google,5,2022-04-10 04:32:11,Sangat membantu menghitung kalori.jd lbh terarah dlm makan dan tdk berlebihan
Pengguna Google,5,2022-04-09 19:23:12,Alhamdulillah selama 1 bln setengah bb aku turun 4 kg the best pokoknya
Pengguna Google,5,2022-04-09 04:32:54,Membantu sekali
Pengguna Google,1,2022-04-09 04:02:00,"the food search is not complete, the calorie calculation in the food is wrong, there are many bugs and frequent lags, when looking for food it takes a long time to load, even though there are no problems with my internet network."
Pengguna Google,3,2022-04-08 21:18:01,"Reports and recently eaten does not load until I clear thw cache, please fix this"
Pengguna Google,5,2022-04-08 06:44:26,"Sangat membantu mengontrol kalori harian, thanks Fat Secret 👏"
Pengguna Google,5,2022-04-05 13:15:32,Kurang lengkap kalo serch menu
Pengguna Google,5,2022-04-05 03:34:05,Aplikasi ini sayang membabtu aku dalam perjalanan diet aku sumpah yah aplikasi nyw itu mudah banget dimengerti dan juga lengkap aku bisa menghitung kalori makanan aku tanpa ribet lagi deh 😘
Pengguna Google,5,2022-04-04 13:30:52,Good
Pengguna Google,5,2022-04-04 12:07:56,Aplikasi yang sangat membantu dietkuuu
Pengguna Google,5,2022-04-03 21:15:49,Keren
Pengguna Google,5,2022-04-03 19:37:13,Aplikasi yang recomend dalam menghitung kalori
Pengguna Google,5,2022-04-02 06:17:58,Sangat membantu menghitung kalori diet
Pengguna Google,5,2022-04-01 12:55:39,❤️👍
Pengguna Google,5,2022-04-01 10:28:49,"Aplikasi ini bnr2 membantu bngt dlm diet ku,Jd LBH konsisten Cm menu makanannya krng lngkp aja sih."
Pengguna Google,5,2022-04-01 00:41:18,Aplikasinya membantu saya untuk menghitung kalori harian.. terima kasih banyak..
Pengguna Google,5,2022-03-31 12:25:16,Ok
Pengguna Google,4,2022-03-31 10:55:10,"Ada beberapa makanan yg gak ada di list, but overall bagus si sangat membantu"
Pengguna Google,4,2022-03-31 06:45:10,Praktis dan sangat membantu defkal
Pengguna Google,5,2022-03-30 21:05:38,Bagus bgt buat program diet
Pengguna Google,5,2022-03-30 07:10:39,Love banget
Pengguna Google,5,2022-03-29 18:42:48,Bagus sekali dan selalu menemani saya disaat berjuang untuk langsing
Pengguna Google,5,2022-03-28 07:59:30,Terbaikkkk
Pengguna Google,5,2022-03-28 06:31:02,"terima kasih banyak membantu, dan terus tingkatkan, semoga banyak bermanfaat bagi banyak orang"
Pengguna Google,5,2022-03-28 04:56:52,Mantap
Pengguna Google,5,2022-03-27 10:22:59,👍👍👍
Pengguna Google,5,2022-03-27 09:15:36,Sangat membantu
Pengguna Google,5,2022-03-26 21:18:16,Sangat membantu dlm menghitung kalori 😁👍
Pengguna Google,5,2022-03-25 06:26:36,👍👍👍👍👍👍👍
Pengguna Google,5,2022-03-23 14:29:31,Berkat aplikasi ini aku bisa nimbang2 mau makan apa shngga tdk mengkonsumsi kalori berlebihn. Aku masi trhitung pemula blum melakukan makro mikro atau persenan hny menjaga kalori dan sbulan bs turun gaiss..tenkiuu buat aplikasi ini dan yg sudh merekomendasikn ini di sosmed🥰🥰
Pengguna Google,5,2022-03-23 11:29:18,Bagus bgt
Pengguna Google,5,2022-03-23 08:29:54,"Sangat membantu buat nurunin berat badan jadi lebih terkontrol,,mudah juga dipakenya,,tambah semangat,,🥳"
Pengguna Google,5,2022-03-22 19:44:48,"Mantap defisit kalori dengan ngitung kalori dgn ini wih lumayan udh turun bb nya, mksh"
Pengguna Google,5,2022-03-20 06:59:59,Membantu banget program diet saya
Pengguna Google,5,2022-03-19 18:43:26,Ngebantu bgn sih untuk yg baru mulai diet
Pengguna Google,5,2022-03-19 07:43:47,"Diet jd lebih memperhatikan kalori kalo sekarang, thx"
Pengguna Google,5,2022-03-19 05:56:44,Bgus bgtt apliksinya
Pengguna Google,5,2022-03-18 16:42:27,App ini bagus untuk diet dan sejauh ini bb ku berkurang 20kg
Pengguna Google,5,2022-03-18 11:03:03,Bagus sekalii apk nyaaa
Pengguna Google,5,2022-03-17 13:59:10,Aplikasi bagus
Pengguna Google,5,2022-03-17 11:40:51,Sangat membantu
Pengguna Google,3,2022-03-17 09:12:24,"Maaf sebelumnya mau nnya, kalo untuk mencatat makanan yang kita makan tuh dmna ya? Saya masih kurang ngerti karna baru saja menggunakan aplikasi ini"
Pengguna Google,5,2022-03-16 18:25:54,"Applikasi yg luar biasa, terbaik diantara yg terbaik. mempermudah perhitungan kalori, dgn penyimpanan catatan yg terperinci. Terima kasih"
Pengguna Google,5,2022-03-16 09:21:00,Sangat membantu dalam perhitungan kalori per hari nya.
