,userName,score,at,content,text_clean,text_caseFolding,text_slangWords,text_tokenizing,text_stopwords,text_akhir,polarity_score,sentiment
1873,Pengguna Google,5,2021-09-30 09:51:56,Bagus,Bagus,bagus,bagus,['bagus'],['bagus'],bagus,-2,Negative
1874,Pengguna Google,5,2021-09-30 07:55:07,Untuk saat ini masih bagus,Untuk saat ini masih bagus,untuk saat ini masih bagus,untuk saat ini masih bagus,"['untuk', 'saat', 'ini', 'masih', 'bagus']",['bagus'],bagus,-2,Negative
1875,Pengguna Google,1,2021-09-29 21:23:04,"Pas mau download,kok loading terus sih,udah 8 jam nungguin enggak bisa bisa, padahal paket data banyak",Pas mau downloadkok loading terus sihudah  jam nungguin enggak bisa bisa padahal paket data banyak,pas mau downloadkok loading terus sihudah  jam nungguin enggak bisa bisa padahal paket data banyak,pas mau downloadkok loading terus sihudah jam nungguin enggak bisa bisa padahal paket data banyak,"['pas', 'mau', 'downloadkok', 'loading', 'terus', 'sihudah', 'jam', 'nungguin', 'enggak', 'bisa', 'bisa', 'padahal', 'paket', 'data', 'banyak']","['pas', 'downloadkok', 'loading', 'sihudah', 'jam', 'nungguin', 'paket', 'data']",pas downloadkok loading sihudah jam nungguin paket data,3,Positive
1876,Pengguna Google,5,2021-09-29 13:11:23,okee .membantu banget,okee membantu banget,okee membantu banget,okee membantu banget,"['okee', 'membantu', 'banget']","['okee', 'membantu', 'banget']",okee membantu banget,1,Positive
1877,Pengguna Google,5,2021-09-29 12:41:01,Awww bagus bangettttt,Awww bagus bangettttt,awww bagus bangettttt,awww bagus bangettttt,"['awww', 'bagus', 'bangettttt']","['awww', 'bagus', 'bangettttt']",awww bagus bangettttt,-2,Negative
1878,Pengguna Google,4,2021-09-29 11:36:51,"Ada beberapa menu makanan yg tidak ada, sehingga sulit menerka jumlah kalorinya, seperti salad point yang salad wrapnya, mohon diupdate lagi, yang lain sudah baik..",Ada beberapa menu makanan yg tidak ada sehingga sulit menerka jumlah kalorinya seperti salad point yang salad wrapnya mohon diupdate lagi yang lain sudah baik,ada beberapa menu makanan yg tidak ada sehingga sulit menerka jumlah kalorinya seperti salad point yang salad wrapnya mohon diupdate lagi yang lain sudah baik,ada beberapa menu makanan yang tidak ada sehingga sulit menerka jumlah kalorinya seperti salad point yang salad wrapnya mohon diupdate lagi yang lain sudah baik,"['ada', 'beberapa', 'menu', 'makanan', 'yang', 'tidak', 'ada', 'sehingga', 'sulit', 'menerka', 'jumlah', 'kalorinya', 'seperti', 'salad', 'point', 'yang', 'salad', 'wrapnya', 'mohon', 'diupdate', 'lagi', 'yang', 'lain', 'sudah', 'baik']","['menu', 'makanan', 'sulit', 'menerka', 'kalorinya', 'salad', 'point', 'salad', 'wrapnya', 'mohon', 'diupdate']",menu makanan sulit menerka kalorinya salad point salad wrapnya mohon diupdate,5,Positive
1879,Pengguna Google,5,2021-09-29 10:01:31,"Terima kasih, so far sangat membantu",Terima kasih so far sangat membantu,terima kasih so far sangat membantu,terima kasih so far sangat membantu,"['terima', 'kasih', 'so', 'far', 'sangat', 'membantu']","['terima', 'kasih', 'far', 'membantu']",terima kasih far membantu,3,Positive
1880,Pengguna Google,5,2021-09-29 09:49:47,Membantu utk program diet.,Membantu utk program diet,membantu utk program diet,membantu untuk program diet,"['membantu', 'untuk', 'program', 'diet']","['membantu', 'program', 'diet']",membantu program diet,-3,Negative
1881,Pengguna Google,5,2021-09-29 07:09:12,Aplikasi bagus. Aq bisa mengontrol kalori dn brat badanku. Trimakasih selebihnya biar bitang yg bicara👍👍👍,Aplikasi bagus Aq bisa mengontrol kalori dn brat badanku Trimakasih selebihnya biar bitang yg bicara,aplikasi bagus aq bisa mengontrol kalori dn brat badanku trimakasih selebihnya biar bitang yg bicara,aplikasi bagus aq bisa mengontrol kalori dn brat badanku trimakasih selebihnya biar bitang yang bicara,"['aplikasi', 'bagus', 'aq', 'bisa', 'mengontrol', 'kalori', 'dn', 'brat', 'badanku', 'trimakasih', 'selebihnya', 'biar', 'bitang', 'yang', 'bicara']","['aplikasi', 'bagus', 'aq', 'mengontrol', 'kalori', 'dn', 'brat', 'badanku', 'trimakasih', 'selebihnya', 'biar', 'bitang', 'bicara']",aplikasi bagus aq mengontrol kalori dn brat badanku trimakasih selebihnya biar bitang bicara,-4,Negative
1882,Pengguna Google,5,2021-09-29 06:06:26,Keren,Keren,keren,keren,['keren'],['keren'],keren,0,Neutral
1883,Pengguna Google,5,2021-09-28 19:43:06,Bagus bgttt membatu sekali,Bagus bgttt membatu sekali,bagus bgttt membatu sekali,bagus bgttt membatu sekali,"['bagus', 'bgttt', 'membatu', 'sekali']","['bagus', 'bgttt', 'membatu']",bagus bgttt membatu,-2,Negative
1884,Pengguna Google,5,2021-09-28 17:51:19,Terimakasih fatscret sangat bermanfaat menghitung kalori harianku,Terimakasih fatscret sangat bermanfaat menghitung kalori harianku,terimakasih fatscret sangat bermanfaat menghitung kalori harianku,terimakasih fatscret sangat bermanfaat menghitung kalori harianku,"['terimakasih', 'fatscret', 'sangat', 'bermanfaat', 'menghitung', 'kalori', 'harianku']","['terimakasih', 'fatscret', 'bermanfaat', 'menghitung', 'kalori', 'harianku']",terimakasih fatscret bermanfaat menghitung kalori harianku,10,Positive
1885,Pengguna Google,5,2021-09-28 10:05:13,Ook,Ook,ook,ook,['ook'],['ook'],ook,0,Neutral
1886,Pengguna Google,5,2021-09-27 20:34:40,Mantabb,Mantabb,mantabb,mantabb,['mantabb'],['mantabb'],mantabb,0,Neutral
1887,Pengguna Google,5,2021-09-27 20:04:57,Mantab,Mantab,mantab,mantab,['mantab'],['mantab'],mantab,0,Neutral
1888,Pengguna Google,3,2021-09-27 17:18:37,Sangat memuaskan..sy suka aplikasi ini😘😘,Sangat memuaskansy suka aplikasi ini,sangat memuaskansy suka aplikasi ini,sangat memuaskansy suka aplikasi ini,"['sangat', 'memuaskansy', 'suka', 'aplikasi', 'ini']","['memuaskansy', 'suka', 'aplikasi']",memuaskansy suka aplikasi,-2,Negative
1889,Pengguna Google,5,2021-09-27 11:23:35,Program ini sangat bermanfaat untuk evaluasi pola makan,Program ini sangat bermanfaat untuk evaluasi pola makan,program ini sangat bermanfaat untuk evaluasi pola makan,program ini sangat bermanfaat untuk evaluasi pola makan,"['program', 'ini', 'sangat', 'bermanfaat', 'untuk', 'evaluasi', 'pola', 'makan']","['program', 'bermanfaat', 'evaluasi', 'pola', 'makan']",program bermanfaat evaluasi pola makan,8,Positive
1890,Pengguna Google,5,2021-09-27 09:51:32,Bermanfaat sekali&praktis,Bermanfaat sekalipraktis,bermanfaat sekalipraktis,bermanfaat sekalipraktis,"['bermanfaat', 'sekalipraktis']","['bermanfaat', 'sekalipraktis']",bermanfaat sekalipraktis,5,Positive
1891,Pengguna Google,5,2021-09-27 08:42:07,Bisa menakar makanan yang sehat,Bisa menakar makanan yang sehat,bisa menakar makanan yang sehat,bisa menakar makanan yang sehat,"['bisa', 'menakar', 'makanan', 'yang', 'sehat']","['menakar', 'makanan', 'sehat']",menakar makanan sehat,6,Positive
1892,Pengguna Google,5,2021-09-26 13:35:35,Ini sangat membantu sekali untuk saya yang ingin memulai hidup sehat bonus berat badan ikut turun ❤️,Ini sangat membantu sekali untuk saya yang ingin memulai hidup sehat bonus berat badan ikut turun,ini sangat membantu sekali untuk saya yang ingin memulai hidup sehat bonus berat badan ikut turun,ini sangat membantu sekali untuk saya yang ingin memulai hidup sehat bonus berat badan ikut turun,"['ini', 'sangat', 'membantu', 'sekali', 'untuk', 'saya', 'yang', 'ingin', 'memulai', 'hidup', 'sehat', 'bonus', 'berat', 'badan', 'ikut', 'turun']","['membantu', 'hidup', 'sehat', 'bonus', 'berat', 'badan', 'turun']",membantu hidup sehat bonus berat badan turun,-3,Negative
1893,Pengguna Google,5,2021-09-26 12:23:44,Sangat membantu,Sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']",['membantu'],membantu,0,Neutral
1894,Pengguna Google,5,2021-09-26 11:24:40,Membantu banget buat yg diet kalori,Membantu banget buat yg diet kalori,membantu banget buat yg diet kalori,membantu banget buat yang diet kalori,"['membantu', 'banget', 'buat', 'yang', 'diet', 'kalori']","['membantu', 'banget', 'diet', 'kalori']",membantu banget diet kalori,-2,Negative
1895,Pengguna Google,5,2021-09-25 20:43:22,suka,suka,suka,suka,['suka'],['suka'],suka,2,Positive
1896,Pengguna Google,3,2021-09-25 14:26:15,Terbantu,Terbantu,terbantu,terbantu,['terbantu'],['terbantu'],terbantu,0,Neutral
1897,Pengguna Google,5,2021-09-25 07:51:36,Seneng banget adanya fat secret diet nya jadi gak tersiksa luv... Luv... Tapi kadang ada kurang nya juga kadang ada makanan yang gak ada list nya di FS 😁,Seneng banget adanya fat secret diet nya jadi gak tersiksa luv Luv Tapi kadang ada kurang nya juga kadang ada makanan yang gak ada list nya di FS,seneng banget adanya fat secret diet nya jadi gak tersiksa luv luv tapi kadang ada kurang nya juga kadang ada makanan yang gak ada list nya di fs,seneng banget adanya fat secret diet nya jadi tidak tersiksa luv luv tapi kadang ada kurang nya juga kadang ada makanan yang tidak ada list nya di fs,"['seneng', 'banget', 'adanya', 'fat', 'secret', 'diet', 'nya', 'jadi', 'tidak', 'tersiksa', 'luv', 'luv', 'tapi', 'kadang', 'ada', 'kurang', 'nya', 'juga', 'kadang', 'ada', 'makanan', 'yang', 'tidak', 'ada', 'list', 'nya', 'di', 'fs']","['seneng', 'banget', 'fat', 'secret', 'diet', 'tersiksa', 'luv', 'luv', 'kadang', 'kadang', 'makanan', 'list', 'fs']",seneng banget fat secret diet tersiksa luv luv kadang kadang makanan list fs,6,Positive
1898,Pengguna Google,5,2021-09-25 04:39:48,Bagus banget aplikasinyaaa,Bagus banget aplikasinyaaa,bagus banget aplikasinyaaa,bagus banget aplikasinyaaa,"['bagus', 'banget', 'aplikasinyaaa']","['bagus', 'banget', 'aplikasinyaaa']",bagus banget aplikasinyaaa,-1,Negative
1899,Pengguna Google,5,2021-09-24 12:45:43,App yg gampang bgt di gunainnya,App yg gampang bgt di gunainnya,app yg gampang bgt di gunainnya,app yang gampang banget di gunainnya,"['app', 'yang', 'gampang', 'banget', 'di', 'gunainnya']","['app', 'gampang', 'banget', 'gunainnya']",app gampang banget gunainnya,2,Positive
1900,Pengguna Google,5,2021-09-23 16:23:20,Serasa terbantu sekali di dua hari ini😍😍😘😊,Serasa terbantu sekali di dua hari ini,serasa terbantu sekali di dua hari ini,serasa terbantu sekali di dua hari ini,"['serasa', 'terbantu', 'sekali', 'di', 'dua', 'hari', 'ini']","['serasa', 'terbantu']",serasa terbantu,0,Neutral
1901,Pengguna Google,5,2021-09-23 07:44:34,Sangat membantu atur pola makan kita sesuai defisit kalori utk tubuh kita. ❤,Sangat membantu atur pola makan kita sesuai defisit kalori utk tubuh kita,sangat membantu atur pola makan kita sesuai defisit kalori utk tubuh kita,sangat membantu atur pola makan kita sesuai defisit kalori untuk tubuh kita,"['sangat', 'membantu', 'atur', 'pola', 'makan', 'kita', 'sesuai', 'defisit', 'kalori', 'untuk', 'tubuh', 'kita']","['membantu', 'atur', 'pola', 'makan', 'sesuai', 'defisit', 'kalori', 'tubuh']",membantu atur pola makan sesuai defisit kalori tubuh,-1,Negative
1902,Pengguna Google,5,2021-09-23 05:45:17,Mantap,Mantap,mantap,mantap,['mantap'],['mantap'],mantap,5,Positive
1903,Pengguna Google,5,2021-09-22 22:38:36,Bagus,Bagus,bagus,bagus,['bagus'],['bagus'],bagus,-2,Negative
1904,Pengguna Google,5,2021-09-22 22:13:45,Aplikasi mantaaap,Aplikasi mantaaap,aplikasi mantaaap,aplikasi mantaaap,"['aplikasi', 'mantaaap']","['aplikasi', 'mantaaap']",aplikasi mantaaap,-4,Negative
1905,Pengguna Google,3,2021-09-22 22:07:08,"Setelah diupdate ke versi terakhir malah error ada notifikasi di atas layar... PEMADAMAN TAK TERENCANA terus, dan tidak bisa input semua jenis makanan apapun lagi... duhhh saya sangat kecewa setelah hampir 1 tahun penuh setia tanpa bolong input di FS 🙄😓 Mohon diperbaiki masalah ini. Thanks.",Setelah diupdate ke versi terakhir malah error ada notifikasi di atas layar PEMADAMAN TAK TERENCANA terus dan tidak bisa input semua jenis makanan apapun lagi duhhh saya sangat kecewa setelah hampir  tahun penuh setia tanpa bolong input di FS  Mohon diperbaiki masalah ini Thanks,setelah diupdate ke versi terakhir malah error ada notifikasi di atas layar pemadaman tak terencana terus dan tidak bisa input semua jenis makanan apapun lagi duhhh saya sangat kecewa setelah hampir  tahun penuh setia tanpa bolong input di fs  mohon diperbaiki masalah ini thanks,setelah diupdate ke versi terakhir malah error ada notifikasi di atas layar pemadaman tak terencana terus dan tidak bisa input semua jenis makanan apapun lagi duhhh saya sangat kecewa setelah hampir tahun penuh setia tanpa bolong input di fs mohon diperbaiki masalah ini thanks,"['setelah', 'diupdate', 'ke', 'versi', 'terakhir', 'malah', 'error', 'ada', 'notifikasi', 'di', 'atas', 'layar', 'pemadaman', 'tak', 'terencana', 'terus', 'dan', 'tidak', 'bisa', 'input', 'semua', 'jenis', 'makanan', 'apapun', 'lagi', 'duhhh', 'saya', 'sangat', 'kecewa', 'setelah', 'hampir', 'tahun', 'penuh', 'setia', 'tanpa', 'bolong', 'input', 'di', 'fs', 'mohon', 'diperbaiki', 'masalah', 'ini', 'thanks']","['diupdate', 'versi', 'error', 'notifikasi', 'layar', 'pemadaman', 'terencana', 'input', 'jenis', 'makanan', 'apapun', 'duhhh', 'kecewa', 'penuh', 'setia', 'bolong', 'input', 'fs', 'mohon', 'diperbaiki', 'thanks']",diupdate versi error notifikasi layar pemadaman terencana input jenis makanan apapun duhhh kecewa penuh setia bolong input fs mohon diperbaiki thanks,-4,Negative
1906,Pengguna Google,5,2021-09-22 21:46:02,Sukaaaaaaa,Sukaaaaaaa,sukaaaaaaa,sukaaaaaaa,['sukaaaaaaa'],['sukaaaaaaa'],sukaaaaaaa,0,Neutral
1907,Pengguna Google,3,2021-09-22 21:39:49,"FS lg kenapa yahhh??? Ko tba2 ada pemadaman mendadak apalah apalah ga ngerti,,, gabisa input kalori nih T.T need help",FS lg kenapa yahhh Ko tba ada pemadaman mendadak apalah apalah ga ngerti gabisa input kalori nih TT need help,fs lg kenapa yahhh ko tba ada pemadaman mendadak apalah apalah ga ngerti gabisa input kalori nih tt need help,fs lg kenapa yahhh ko tba ada pemadaman mendadak apalah apalah tidak ngerti gabisa input kalori nih tt need help,"['fs', 'lg', 'kenapa', 'yahhh', 'ko', 'tba', 'ada', 'pemadaman', 'mendadak', 'apalah', 'apalah', 'tidak', 'ngerti', 'gabisa', 'input', 'kalori', 'nih', 'tt', 'need', 'help']","['fs', 'lg', 'yahhh', 'ko', 'tba', 'pemadaman', 'mendadak', 'apalah', 'apalah', 'ngerti', 'gabisa', 'input', 'kalori', 'tt', 'need', 'help']",fs lg yahhh ko tba pemadaman mendadak apalah apalah ngerti gabisa input kalori tt need help,-7,Negative
1908,Pengguna Google,5,2021-09-22 21:24:36,Bagus dan sangat membantu dalam menjalankan diet.,Bagus dan sangat membantu dalam menjalankan diet,bagus dan sangat membantu dalam menjalankan diet,bagus dan sangat membantu dalam menjalankan diet,"['bagus', 'dan', 'sangat', 'membantu', 'dalam', 'menjalankan', 'diet']","['bagus', 'membantu', 'menjalankan', 'diet']",bagus membantu menjalankan diet,-5,Negative
1909,Pengguna Google,1,2021-09-22 21:10:09,"Pemadaman lama, aplikasi ga bisa dipakai",Pemadaman lama aplikasi ga bisa dipakai,pemadaman lama aplikasi ga bisa dipakai,pemadaman lama aplikasi tidak bisa dipakai,"['pemadaman', 'lama', 'aplikasi', 'tidak', 'bisa', 'dipakai']","['pemadaman', 'aplikasi', 'dipakai']",pemadaman aplikasi dipakai,-4,Negative
1910,Pengguna Google,5,2021-09-22 20:08:59,good app for tracking calories,good app for tracking calories,good app for tracking calories,good app for tracking calories,"['good', 'app', 'for', 'tracking', 'calories']","['good', 'app', 'tracking', 'calories']",good app tracking calories,5,Positive
1911,Pengguna Google,5,2021-09-22 19:44:05,sangat membantu,sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']",['membantu'],membantu,0,Neutral
1912,Pengguna Google,5,2021-09-22 18:13:25,Bagus,Bagus,bagus,bagus,['bagus'],['bagus'],bagus,-2,Negative
1913,Pengguna Google,5,2021-09-22 08:40:10,Kerennnnn...,Kerennnnn,kerennnnn,kerennnnn,['kerennnnn'],['kerennnnn'],kerennnnn,0,Neutral
1914,Pengguna Google,5,2021-09-21 04:07:51,Bagus,Bagus,bagus,bagus,['bagus'],['bagus'],bagus,-2,Negative
1915,Pengguna Google,5,2021-09-20 15:02:56,"bagus, gak ada iklan",bagus gak ada iklan,bagus gak ada iklan,bagus tidak ada iklan,"['bagus', 'tidak', 'ada', 'iklan']","['bagus', 'iklan']",bagus iklan,-2,Negative
1916,Pengguna Google,5,2021-09-20 12:30:13,THANK YOU VERY MUCH FATSECRET !! You make my life feels better.Fatsceret bikin dietku happy & sehat.Dgn fatseceet aku bisa tau healthy lifestyle & kenal byk pejuang diet !! Reccomended bgt Salam Sehat 😘😍❤️,THANK YOU VERY MUCH FATSECRET  You make my life feels betterFatsceret bikin dietku happy  sehatDgn fatseceet aku bisa tau healthy lifestyle  kenal byk pejuang diet  Reccomended bgt Salam Sehat,thank you very much fatsecret  you make my life feels betterfatsceret bikin dietku happy  sehatdgn fatseceet aku bisa tau healthy lifestyle  kenal byk pejuang diet  reccomended bgt salam sehat,thank you very much fatsecret you make my life feels betterfatsceret bikin dietku happy sehatdgn fatseceet aku bisa tau healthy lifestyle kenal byk pejuang diet reccomended banget salam sehat,"['thank', 'you', 'very', 'much', 'fatsecret', 'you', 'make', 'my', 'life', 'feels', 'betterfatsceret', 'bikin', 'dietku', 'happy', 'sehatdgn', 'fatseceet', 'aku', 'bisa', 'tau', 'healthy', 'lifestyle', 'kenal', 'byk', 'pejuang', 'diet', 'reccomended', 'banget', 'salam', 'sehat']","['thank', 'much', 'fatsecret', 'make', 'life', 'feels', 'betterfatsceret', 'bikin', 'dietku', 'happy', 'sehatdgn', 'fatseceet', 'tau', 'healthy', 'lifestyle', 'kenal', 'byk', 'pejuang', 'diet', 'reccomended', 'banget', 'salam', 'sehat']",thank much fatsecret make life feels betterfatsceret bikin dietku happy sehatdgn fatseceet tau healthy lifestyle kenal byk pejuang diet reccomended banget salam sehat,5,Positive
1917,Pengguna Google,3,2021-09-20 08:55:16,Pokokknya aku sukaaaa,Pokokknya aku sukaaaa,pokokknya aku sukaaaa,pokokknya aku sukaaaa,"['pokokknya', 'aku', 'sukaaaa']","['pokokknya', 'sukaaaa']",pokokknya sukaaaa,0,Neutral
1918,Pengguna Google,4,2021-09-20 06:46:38,Bagus aplikasinya,Bagus aplikasinya,bagus aplikasinya,bagus aplikasinya,"['bagus', 'aplikasinya']","['bagus', 'aplikasinya']",bagus aplikasinya,-2,Negative
1919,Pengguna Google,5,2021-09-19 18:18:37,"Keren banget, sangat membantu untuk yang sedang mengatur pola makannya",Keren banget sangat membantu untuk yang sedang mengatur pola makannya,keren banget sangat membantu untuk yang sedang mengatur pola makannya,keren banget sangat membantu untuk yang sedang mengatur pola makannya,"['keren', 'banget', 'sangat', 'membantu', 'untuk', 'yang', 'sedang', 'mengatur', 'pola', 'makannya']","['keren', 'banget', 'membantu', 'mengatur', 'pola', 'makannya']",keren banget membantu mengatur pola makannya,4,Positive
